"No","ID","Site","Name","Plot","Subplot","Micro_plot","Block","Row","Date","year_ID","Sampling_ID","Year","Soil_depth","depth","crop_sampling","cc_variant","Fraction","long","lat","BD","Clay","Silt","Sand","OC","TN","CN_ratio","d13C","d15N","MWD_cor","GMD_cor","DS","DS_pc","OC_Frac","TN_Frac","OC_Frac_pc","TN_Frac_pc"
145,"13-2","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"8-4",9.02486897369257,52.7627274743925,1.35,6.59175393043993,73.0592012008676,20.3490448686924,1.774,0.15,11.8266666666667,-27.7167568095464,6.94467610733984,NA,NA,8.82,7.36780553003091,1.30704870102748,0.110517082950464,6.72175262834409,6.5943300723881
146,"13-2","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"4-2",9.02486897369257,52.7627274743925,1.35,6.59175393043993,73.0592012008676,20.3490448686924,1.822,0.156,11.6794871794872,-27.6193821110871,6.64457040402946,NA,NA,12.67,10.5839111185365,1.92838860579734,0.165109013449169,9.91711415901903,9.851719784336
147,"13-2","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"2-1",9.02486897369257,52.7627274743925,1.35,6.59175393043993,73.0592012008676,20.3490448686924,1.918,0.153,12.5359477124183,-27.5093117930985,7.08906407839057,NA,NA,13.59,11.3524350513742,2.17739704285356,0.173692256286025,11.1976885668026,10.3638644668287
148,"13-2","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"<1",9.02486897369257,52.7627274743925,1.35,6.59175393043993,73.0592012008676,20.3490448686924,2.011,0.176,11.4261363636364,-27.8772477785145,6.35489083790425,NA,NA,81.89,68.4069835435636,13.7566443906106,1.20396291036672,70.7462243121404,71.8380237146664
149,"13-3","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"16-8",9.02486897369257,52.7627274743925,1.647,5.71616193199068,73.7363372933586,20.5475007746507,1.61,0.141,11.4184397163121,-27.7142223670772,7.97770679693014,NA,NA,2.52,2.10526315789474,0.338947368421053,0.0296842105263158,1.99071939688444,1.97735381177074
150,"13-3","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"8-4",9.02486897369257,52.7627274743925,1.647,5.71616193199068,73.7363372933586,20.5475007746507,1.663,0.149,11.1610738255034,-27.7819064949354,7.08326503762127,NA,NA,10.15,8.47953216374269,1.41014619883041,0.126345029239766,8.28212770475726,8.41621928749151
151,"13-3","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"4-2",9.02486897369257,52.7627274743925,1.647,5.71616193199068,73.7363372933586,20.5475007746507,1.555,0.139,11.1870503597122,-27.6687672084351,7.26134264807964,NA,NA,13.82,11.5455304928989,1.79532999164578,0.160482873851295,10.5444047399651,10.6902429509607
152,"13-3","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"2-1",9.02486897369257,52.7627274743925,1.647,5.71616193199068,73.7363372933586,20.5475007746507,1.657,0.142,11.669014084507,-27.7628227768078,7.05617292501471,NA,NA,14.46,12.0802005012531,2.00168922305764,0.171538847117794,11.7564021264958,11.4267143104388
153,"13-3","A","A13",13,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"<1",9.02486897369257,52.7627274743925,1.647,5.71616193199068,73.7363372933586,20.5475007746507,1.745,0.154,11.3311688311688,-27.7038634170182,6.82105316731527,NA,NA,78.75,65.7894736842105,11.4802631578947,1.01315789473684,67.4263460318974,67.4894696393383
154,"14-1","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"16-8",9.02497111682944,52.7626754461593,1.292,7.14229062439986,72.3023938680548,20.5553155075454,1.813,0.169,10.7278106508876,-27.5508125535176,6.37232071026039,NA,NA,1.39,1.16249895458727,0.210761060466672,0.0196462323325249,1.03743564887204,1.05057810641917
155,"14-1","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"8-4",9.02497111682944,52.7626754461593,1.292,7.14229062439986,72.3023938680548,20.5553155075454,1.82,0.171,10.6432748538012,-27.4466697759003,6.2323951711858,NA,NA,7.1,5.9379443004098,1.08070586267458,0.101538847537008,5.3195916997244,5.42976833256783
156,"14-1","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"4-2",9.02497111682944,52.7626754461593,1.292,7.14229062439986,72.3023938680548,20.5553155075454,1.83,0.17,10.7647058823529,-27.5673003625416,6.5476642343855,NA,NA,11.63,9.72652003010789,1.77995316550974,0.165350840511834,8.76151820043836,8.84210112043478
157,"14-1","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"2-1",9.02497111682944,52.7626754461593,1.292,7.14229062439986,72.3023938680548,20.5553155075454,1.968,0.178,11.0561797752809,-27.5234588490108,6.47728718353562,NA,NA,11.46,9.58434389897132,1.88619887931755,0.170601321401689,9.28449474458756,9.12286947223332
158,"14-1","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"<1",9.02497111682944,52.7626754461593,1.292,7.14229062439986,72.3023938680548,20.5553155075454,2.087,0.192,10.8697916666667,-27.6318255272684,6.4031859200755,NA,NA,87.99,73.5886928159237,15.3579601906833,1.41290290206574,75.5969597063776,75.5546829683449
159,"14-2","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"16-8",9.02497111682944,52.7626754461593,1.418,6.75429384195527,73.6183032432058,19.6274029148389,1.983,0.182,10.8956043956044,-27.8745871707409,6.64324695378512,NA,NA,0,0,0,0,0,0
160,"14-2","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"8-4",9.02497111682944,52.7626754461593,1.418,6.75429384195527,73.6183032432058,19.6274029148389,1.677,0.155,10.8193548387097,-27.7525119053652,7.06080905175386,NA,NA,9.72,8.12369410781446,1.36234350188048,0.125917258671124,7.9484172373403,7.84444812386168
161,"14-2","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"4-2",9.02497111682944,52.7626754461593,1.418,6.75429384195527,73.6183032432058,19.6274029148389,1.651,0.155,10.6516129032258,-27.7142723519821,6.73883795953788,NA,NA,10.39,8.68366067697451,1.43367237776849,0.134596740493105,8.36457635275118,8.38516625585626
162,"14-2","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"2-1",9.02497111682944,52.7626754461593,1.418,6.75429384195527,73.6183032432058,19.6274029148389,1.822,0.166,10.9759036144578,-27.7294324970795,7.35450189320643,NA,NA,12.59,10.5223568742165,1.91717342248224,0.174671124111993,11.1855007618815,10.8817376290877
163,"14-2","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"<1",9.02497111682944,52.7626754461593,1.418,6.75429384195527,73.6183032432058,19.6274029148389,1.71,0.161,10.6211180124224,-27.747445643055,6.66189797675727,NA,NA,86.95,72.6702883409946,12.4266193063101,1.16999164229001,72.501505648027,72.8886479911944
164,"14-3","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"16-8",9.02497111682944,52.7626754461593,1.712,5.22876078756824,68.5065790049401,26.2646602074916,1.3,0.12,10.8333333333333,-27.6790828344375,6.55461944105397,NA,NA,5.08,4.26389122041296,0.554305858653685,0.0511666946449555,3.69624852043717,3.79444278458321
165,"14-3","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"8-4",9.02497111682944,52.7626754461593,1.712,5.22876078756824,68.5065790049401,26.2646602074916,1.321,0.118,11.1949152542373,-27.773656736097,6.88151007997181,NA,NA,8.58,7.20161154943764,0.951332885680712,0.0849790162833641,6.34372290359911,6.30191216014341
166,"14-3","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"4-2",9.02497111682944,52.7626754461593,1.712,5.22876078756824,68.5065790049401,26.2646602074916,1.409,0.127,11.0944881889764,-27.7053692215721,7.06984203095839,NA,NA,13.7,11.499076716468,1.62021990935034,0.146038274299144,10.8040269631367,10.8299721143312
167,"14-3","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"2-1",9.02497111682944,52.7626754461593,1.712,5.22876078756824,68.5065790049401,26.2646602074916,1.39,0.124,11.2096774193548,-27.7286355833541,6.76472493328736,NA,NA,13.96,11.7173073694813,1.6287057243579,0.145294611381568,10.8606124757679,10.7748232247784
168,"14-3","A","A14",14,1,NA,2,1,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"<1",9.02497111682944,52.7626754461593,1.712,5.22876078756824,68.5065790049401,26.2646602074916,1.568,0.141,11.1205673758865,-27.6998923065016,6.85782142139881,NA,NA,77.82,65.3181131442001,10.2418801410106,0.920985395333221,68.2953891370592,68.2988497161637
169,"22-1","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"16-8",9.02450119837841,52.7630908841593,1.298,6.9963656077361,75.6103291072271,17.3933052850368,2.104,0.187,11.2513368983957,-27.797234095055,6.6383887749452,NA,NA,3.32,2.7715168211036,0.583127139160197,0.0518273645546373,2.50173009996455,2.58976300273017
170,"22-1","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"8-4",9.02450119837841,52.7630908841593,1.298,6.9963656077361,75.6103291072271,17.3933052850368,2.019,0.179,11.2793296089385,-27.474938337078,6.7360553436994,NA,NA,6.91,5.76842808247767,1.16464562985224,0.10325486267635,4.99655878165721,5.15954506869229
171,"22-1","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"4-2",9.02450119837841,52.7630908841593,1.298,6.9963656077361,75.6103291072271,17.3933052850368,2.092,0.185,11.3081081081081,-27.8368354014431,6.95454075078982,NA,NA,9.72,8.11419984973704,1.69749060856499,0.150112697220135,7.2825685252278,7.50098548983538
172,"22-1","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"2-1",9.02450119837841,52.7630908841593,1.298,6.9963656077361,75.6103291072271,17.3933052850368,2.248,0.192,11.7083333333333,-27.6371694704499,6.41923902398916,NA,NA,11.56,9.65022122046915,2.16936973036147,0.185284247433008,9.30702275358567,9.25847364831466
173,"22-1","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,4,"<1",9.02450119837841,52.7630908841593,1.298,6.9963656077361,75.6103291072271,17.3933052850368,2.401,0.205,11.7121951219512,-27.6902297438849,6.65156134864166,NA,NA,88.28,73.6956340262125,17.6943217296936,1.51076049753736,75.9121198395648,75.4912327904275
174,"22-2","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"16-8",9.02450119837841,52.7630908841593,1.359,7.17202654249624,74.8394399386186,17.9885335188852,2.114,0.19,11.1263157894737,-28.1226494701714,6.94515088236974,NA,NA,3.53,2.95521138551695,0.624731686898284,0.0561490163248221,2.95226808820146,3.09751515274671
175,"22-2","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"8-4",9.02450119837841,52.7630908841593,1.359,7.17202654249624,74.8394399386186,17.9885335188852,2.156,0.178,12.1123595505618,-27.9736695413281,7.26250566448767,NA,NA,10.1,8.455420678108,1.82298869820008,0.150506488070322,8.61482052490208,8.30283694887137
176,"22-2","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"4-2",9.02450119837841,52.7630908841593,1.359,7.17202654249624,74.8394399386186,17.9885335188852,1.934,0.168,11.5119047619048,-27.9332662971279,7.12912913946205,NA,NA,13.49,11.2934282126413,2.18414901632482,0.189729593972373,10.321540552532,10.4666177739271
177,"22-2","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"2-1",9.02450119837841,52.7630908841593,1.359,7.17202654249624,74.8394399386186,17.9885335188852,1.959,0.167,11.7305389221557,-27.8950137377832,7.22955718467662,NA,NA,13.44,11.2515696944328,2.20418250313939,0.187901213897028,10.4162119531644,10.3657534069434
178,"22-2","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,4,"<1",9.02450119837841,52.7630908841593,1.359,7.17202654249624,74.8394399386186,17.9885335188852,2.169,0.186,11.6612903225806,-27.8999362446906,6.86246770446383,NA,NA,78.89,66.044370029301,14.3250238593554,1.228425282545,67.6951588812001,67.7672767175114
179,"22-3","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"16-8",9.02450119837841,52.7630908841593,1.715,5.602637523206,78.0629628688425,16.3343996079515,1.339,0.101,13.2574257425743,-27.9442352981915,6.19493365931979,NA,NA,2.13,1.77959729300693,0.238288077533629,0.01797393265937,1.15890186260052,1.1006749455623
180,"22-3","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"8-4",9.02450119837841,52.7630908841593,1.715,5.602637523206,78.0629628688425,16.3343996079515,1.938,0.166,11.6746987951807,-27.8391210065554,6.78410172241407,NA,NA,14.16,11.8305622859053,2.29276297100844,0.196387333946027,11.1507352994956,12.0262283272483
181,"22-3","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"4-2",9.02450119837841,52.7630908841593,1.715,5.602637523206,78.0629628688425,16.3343996079515,1.979,0.158,12.5253164556962,-27.8347629351909,6.7060303547708,NA,NA,14.53,12.1396942100426,2.40244548416743,0.191807168518673,11.6841705855171,11.7457514039195
182,"22-3","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"2-1",9.02450119837841,52.7630908841593,1.715,5.602637523206,78.0629628688425,16.3343996079515,1.913,0.155,12.341935483871,-27.8251288321731,6.53799269415144,NA,NA,13.12,10.9616509315732,2.09696382320996,0.169905589439385,10.1984761708482,10.404558031402
183,"22-3","A","A22",22,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,4,"<1",9.02450119837841,52.7630908841593,1.715,5.602637523206,78.0629628688425,16.3343996079515,2.138,0.167,12.8023952095808,-27.8246023401972,6.99905118426666,NA,NA,75.75,63.288495279472,13.5310802907511,1.05691787116718,65.8077160815385,64.7227872918679
184,"23-1","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,3,"16-8",9.024603345,52.763038855,1.265,7.17457753578718,73.8967194199025,18.9287030443103,1.155,0.117,9.87179487179487,-27.8383877054348,5.57090997068496,NA,NA,2.46,2.05068356118706,0.236853951317106,0.0239929976658886,1.14407727105861,1.29411918108361
185,"23-1","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,3,"8-4",9.024603345,52.763038855,1.265,7.17457753578718,73.8967194199025,18.9287030443103,2.162,0.184,11.75,-27.5958960086322,6.61561123042416,NA,NA,7.91,6.59386462154051,1.42559353117706,0.121327109036345,6.88605424447513,6.54406511332198
186,"23-1","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,3,"4-2",9.024603345,52.763038855,1.265,7.17457753578718,73.8967194199025,18.9287030443103,2.166,0.184,11.7717391304348,-27.2530269030281,6.49990629081843,NA,NA,9.6,8.00266755585195,1.73337779259753,0.147249083027676,8.37274668056326,7.9422282032732
187,"23-1","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,3,"2-1",9.024603345,52.763038855,1.265,7.17457753578718,73.8967194199025,18.9287030443103,2.136,0.19,11.2421052631579,-27.6276399816463,6.39175206562514,NA,NA,10.94,9.11970656885629,1.9479693231077,0.173274424808269,9.40928962718978,9.34596667987074
188,"23-1","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,3,"<1",9.024603345,52.763038855,1.265,7.17457753578718,73.8967194199025,18.9287030443103,2.069,0.187,11.0641711229947,-27.6801438138339,6.35641374877939,NA,NA,89.05,74.2330776925642,15.3588237745915,1.38815855285095,74.1878321767132,74.8736208224505
189,"23-2","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"16-8",9.024603345,52.763038855,1.372,7.18439895205254,74.2480533864963,18.5675476614512,1.367,0.123,11.1138211382114,-27.4646541741481,5.67970627983524,NA,NA,2.21,1.84474123539232,0.25217612687813,0.0226903171953255,1.27798866757857,1.29522606061732
190,"23-2","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"8-4",9.024603345,52.763038855,1.372,7.18439895205254,74.2480533864963,18.5675476614512,1.828,0.167,10.9461077844311,-27.8444189812415,6.81932739158728,NA,NA,10.5,8.76460767946578,1.60217028380634,0.146368948247078,8.1195452225546,8.35514438175505
191,"23-2","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"4-2",9.024603345,52.763038855,1.372,7.18439895205254,74.2480533864963,18.5675476614512,1.785,0.167,10.688622754491,-27.9997653091558,6.6874514163985,NA,NA,12.8,10.6844741235392,1.90717863105175,0.178430717863105,9.66527921459454,10.1853188653776
192,"23-2","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"2-1",9.024603345,52.763038855,1.372,7.18439895205254,74.2480533864963,18.5675476614512,1.892,0.169,11.1952662721893,-27.9058456138071,6.79169878429989,NA,NA,13.46,11.2353923205342,2.12573622704508,0.189878130217028,10.7728944926564,10.8387688228991
193,"23-2","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,3,"<1",9.024603345,52.763038855,1.372,7.18439895205254,74.2480533864963,18.5675476614512,2.052,0.18,11.4,-27.9513123965861,6.72626316041065,NA,NA,80.83,67.4707846410684,13.8450050083472,1.21447412353923,70.1642924026159,69.325541869351
194,"23-3","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"16-8",9.024603345,52.763038855,1.633,6.04227321736678,65.5998300111784,28.3578967714548,1.501,0.13,11.5461538461538,-27.8490936712624,6.56769319945615,NA,NA,7.61,6.36447269381952,0.95530735134231,0.0827381450196538,6.21313324870825,6.02524842806366
195,"23-3","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"8-4",9.024603345,52.763038855,1.633,6.04227321736678,65.5998300111784,28.3578967714548,1.451,0.129,11.2480620155039,-27.9007337789315,6.72635325339362,NA,NA,13.48,11.2737308689471,1.63581834908422,0.145431128209417,10.6390444491622,10.5907459784984
196,"23-3","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"4-2",9.024603345,52.763038855,1.633,6.04227321736678,65.5998300111784,28.3578967714548,1.556,0.141,11.0354609929078,-27.8450790895269,6.73581062124064,NA,NA,15.41,12.8878481224387,2.00534916785147,0.181718658526386,13.0424010372583,13.2333165237855
197,"23-3","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"2-1",9.024603345,52.763038855,1.633,6.04227321736678,65.5998300111784,28.3578967714548,1.53,0.137,11.1678832116788,-27.8443637041759,6.64237557935777,NA,NA,14.26,11.926068411809,1.82468846700677,0.163387137241783,11.8674189693658,11.8983582674959
198,"23-3","A","A23",23,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,3,"<1",9.024603345,52.763038855,1.633,6.04227321736678,65.5998300111784,28.3578967714548,1.556,0.139,11.1942446043165,-27.7124478405781,6.73017833446869,NA,NA,68.81,57.5478799029857,8.95445011290458,0.799915530651501,58.2380022955056,58.2523308021565
199,"24-1","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,5,"16-8",9.02470549289855,52.7629868264323,1.367,6.96597994645286,74.6681107666531,18.3659092868941,1.912,0.172,11.1162790697674,-27.6643890600387,6.43471334561969,NA,NA,2.33,1.95044366315085,0.372924828394442,0.0335476310061945,1.73847416401275,1.81116126548092
200,"24-1","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,5,"8-4",9.02470549289855,52.7629868264323,1.367,6.96597994645286,74.6681107666531,18.3659092868941,1.977,0.177,11.1694915254237,-27.7317099169023,6.43273309904485,NA,NA,7.55,6.32010714883643,1.24948518332496,0.111865896534405,5.82476023084647,6.0393885545599
201,"24-1","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,5,"4-2",9.02470549289855,52.7629868264323,1.367,6.96597994645286,74.6681107666531,18.3659092868941,2.119,0.183,11.5792349726776,-27.5072839611512,6.40487774054457,NA,NA,11.31,9.46760421898543,2.00618533400301,0.173257157207433,9.35229061149183,9.35376486177219
202,"24-1","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,5,"2-1",9.02470549289855,52.7629868264323,1.367,6.96597994645286,74.6681107666531,18.3659092868941,2.071,0.161,12.8633540372671,-27.4632389777663,6.64769363530645,NA,NA,12.1,10.1289134438306,2.09769797421731,0.163075506445672,9.77889766090201,8.80408040044759
203,"24-1","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,5,"<1",9.02470549289855,52.7629868264323,1.367,6.96597994645286,74.6681107666531,18.3659092868941,2.18,0.19,11.4736842105263,-27.5832520474861,6.63085069372309,NA,NA,86.17,72.1329315251967,15.7249790724929,1.37052569897874,73.3055773327469,73.9916049177394
204,"24-2","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,5,"16-8",9.02470549289855,52.7629868264323,1.395,6.43595139132467,74.4230015433201,19.1410470653553,1.893,0.17,11.1352941176471,-27.9976161698123,6.92890933176169,NA,NA,1.99,1.65888629543181,0.314027175725242,0.0282010670223408,1.71563154493644,1.71464687549576
205,"24-2","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,5,"8-4",9.02470549289855,52.7629868264323,1.395,6.43595139132467,74.4230015433201,19.1410470653553,1.81,0.159,11.3836477987421,-27.8492490263348,6.77406624198486,NA,NA,8.33,6.94398132710904,1.25686062020674,0.110409303101034,6.866634146026,6.71297176230524
206,"24-2","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,5,"4-2",9.02470549289855,52.7629868264323,1.395,6.43595139132467,74.4230015433201,19.1410470653553,1.847,0.166,11.1265060240964,-27.8991994296396,6.90205587981553,NA,NA,12.18,10.1533844614872,1.87533011003668,0.168546182060687,10.2455320515416,10.247739357456
207,"24-2","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,5,"2-1",9.02470549289855,52.7629868264323,1.395,6.43595139132467,74.4230015433201,19.1410470653553,1.859,0.156,11.9166666666667,-27.9077653994056,6.89770785658148,NA,NA,13.3,11.0870290096699,2.06107869289763,0.17295765255085,11.2603363513526,10.5159602047845
208,"24-2","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,5,"<1",9.02470549289855,52.7629868264323,1.395,6.43595139132467,74.4230015433201,19.1410470653553,1.824,0.166,10.9879518072289,-27.6547759301296,6.79124464944421,NA,NA,84.16,70.1567189063021,12.7965855285095,1.16460153384461,69.9118659061434,70.8086817999585
209,"24-3","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,5,"16-8",9.02470549289855,52.7629868264323,1.64,5.40836349073862,77.8804342666323,16.7112022426291,1.576,0.14,11.2571428571429,-27.6618076422912,6.82599192238906,NA,NA,4.58,3.82144347100542,0.602259491030455,0.0535002085940759,3.92689527312701,3.83129628910393
210,"24-3","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,5,"8-4",9.02470549289855,52.7629868264323,1.64,5.40836349073862,77.8804342666323,16.7112022426291,1.472,0.128,11.5,-27.6955798995373,6.75417953558397,NA,NA,14.33,11.9566124322069,1.76001335002086,0.153044639132249,11.4757645296915,10.9599452671959
211,"24-3","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,5,"4-2",9.02470549289855,52.7629868264323,1.64,5.40836349073862,77.8804342666323,16.7112022426291,1.584,0.142,11.1549295774648,-27.7549644869076,6.89925051988353,NA,NA,14.82,12.3654568210263,1.95868836045056,0.175589486858573,12.7711794977645,12.5744434850934
212,"24-3","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,5,"2-1",9.02470549289855,52.7629868264323,1.64,5.40836349073862,77.8804342666323,16.7112022426291,1.578,0.142,11.112676056338,-27.7217270240449,6.94068458363774,NA,NA,13.05,10.8886107634543,1.71822277847309,0.154618272841051,11.2032786655145,11.072637481813
213,"24-3","A","A24",24,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,5,"<1",9.02470549289855,52.7629868264323,1.64,5.40836349073862,77.8804342666323,16.7112022426291,1.525,0.141,10.8156028368794,-27.6427785631348,6.91015993458059,NA,NA,73.07,60.9678765123071,9.29760116812682,0.859647058823529,60.6228820339025,61.5616774767938
214,"25-1","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,1,"16-8",9.02480763579219,52.7629347976313,1.451,6.29442121602619,75.3237057713775,18.3818730125963,NA,0.141,NA,NA,5.94524879651945,NA,NA,1.99,1.66680626518134,0,0.0235019683390569,0,1.27470047332778
215,"25-1","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,1,"8-4",9.02480763579219,52.7629347976313,1.451,6.29442121602619,75.3237057713775,18.3818730125963,2.046,0.181,11.3038674033149,-27.5170268968577,6.52292302321989,NA,NA,10.96,9.17999832481782,1.87822765725773,0.166157969679203,8.96865269472214,9.0120810113287
216,"25-1","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,1,"4-2",9.02480763579219,52.7629347976313,1.451,6.29442121602619,75.3237057713775,18.3818730125963,1.936,0.17,11.3882352941176,-27.5714377585063,6.38389610626496,NA,NA,11.43,9.57366613619231,1.85346176396683,0.162752324315269,8.85039402956923,8.82736551453442
217,"25-1","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,1,"2-1",9.02480763579219,52.7629347976313,1.451,6.29442121602619,75.3237057713775,18.3818730125963,2.131,0.183,11.6448087431694,-27.3515369794961,6.26797861521577,NA,NA,11.42,9.565290225312,2.03836334701399,0.17504481112321,9.73331047191119,9.49408578776435
218,"25-1","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,1,"<1",9.02480763579219,52.7629347976313,1.451,6.29442121602619,75.3237057713775,18.3818730125963,2.167,0.188,11.5265957446809,-27.7158387287778,6.65557143769664,NA,NA,83.59,70.0142390484965,15.1720856018092,1.31626769411173,72.4476428037975,71.3917672130448
219,"25-2","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,1,"16-8",9.02480763579219,52.7629347976313,1.402,6.08630450325176,75.333404952611,18.5802905441372,2.124,0.197,10.7817258883249,-28.092932833111,6.63078702421749,NA,NA,3.26,2.7257525083612,0.57894983277592,0.0536973244147157,3.17186777232935,3.24351241960915
220,"25-2","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,1,"8-4",9.02480763579219,52.7629347976313,1.402,6.08630450325176,75.333404952611,18.5802905441372,1.956,0.17,11.5058823529412,-27.6827721285204,6.8793568825567,NA,NA,9.26,7.74247491638796,1.51442809364549,0.131622073578595,8.2970326473926,7.95044883521026
